locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	251517	253269	+	null	NitT/TauT family transport system permease protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	253363	254710	+	null	NitT/TauT family transport system ATP-binding protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	254815	255358	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	255354	255969	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	256207	257266	-	null	sigma54 specific transcriptional regulator, Fis family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	257573	257891	+	null	Membrane-anchored ribosome-binding protein, inhibits growth in stationary phase, ElaB/YqjD/DUF883 family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	258097	258361	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	258431	258623	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	258658	260059	+	null	two component, sigma54 specific, transcriptional regulator, NtrC subfamily, Fis family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	260150	260366	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	260519	260795	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	260816	260921	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	261020	262448	+	null	trehalose 6-phosphate synthase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	262590	264039	-	null	MFS transporter, DHA2 family, multidrug resistance protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	264217	264721	-	null	phospholipid-binding protein, PBP family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	264880	265327	-	null	T/G mismatch-specific endonuclease	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	265549	265981	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	266076	266346	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	266780	267395	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	267472	268075	-	null	Transcriptional regulator	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	268091	268292	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	268451	269147	+	null	Pimeloyl-ACP methyl ester carboxylesterase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	269305	270580	-	null	DNA (cytosine-5)-methyltransferase 1	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	270871	271198	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	271399	271591	+	null	CsbD-like	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	271817	272039	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	272197	272902	+	null	glutathione S-transferase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	272969	274070	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	274568	274760	-	null	Rubredoxin	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	274978	275380	+	null	protein of unknown function (DUF4399)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	275519	277469	+	null	ATP-binding cassette, subfamily F, uup	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	277877	279863	+	null	DNA topoisomerase IV subunit B	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	279932	282257	+	null	DNA topoisomerase IV subunit A	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	282598	283057	+	null	Uncharacterized membrane protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	283141	284350	-	null	chromate transporter	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	284550	286902	-	null	diguanylate cyclase/phosphodiesterase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	287489	288392	-	null	phenazine biosynthesis protein PhzF family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	288558	289023	-	null	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	289077	290274	-	null	2-aminoadipate transaminase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	290349	291054	-	null	Glyoxalase-like domain-containing protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	291509	292961	+	null	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	293110	295009	+	null	molecular chaperone HtpG	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	295149	295419	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	295699	297592	+	null	Tfp pilus assembly protein PilF	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	297591	299337	+	null	Tfp pilus assembly protein PilF	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	299439	300090	-	null	Outer membrane protein OmpA	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	300184	300901	+	null	chorismate lyase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	300894	301368	+	null	G/U mismatch-specific uracil-DNA glycosylase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	301364	302276	+	null	Spermidine synthase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	302719	302959	+	null	Protein of unknown function (DUF3311)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	302958	304509	+	null	solute:Na+ symporter, SSS family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	304669	305884	+	null	Predicted membrane protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	305939	306356	-	null	PhnB protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	306649	307603	-	null	transaldolase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	307896	309117	-	null	benzoate membrane transport protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	309157	310333	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	310369	311212	-	null	MoxR-like ATPase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	311477	311846	+	null	Cytochrome c553	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	311904	312288	+	null	Cytochrome c553	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	312462	312897	-	null	protein of unknown function (DUF1841)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	313090	313735	-	null	DNA-(apurinic or apyrimidinic site) lyase /endonuclease III	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	313754	314789	-	null	electron transport complex protein RnfB	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	314855	315554	+	null	transcriptional regulator, TetR family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	315762	317040	-	null	poly(3-hydroxybutyrate) depolymerase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	317220	319143	-	null	Glucoamylase (glucan-1,4-alpha-glucosidase), GH15 family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	319338	319584	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	319848	320001	-	null	Protein of unknown function (DUF3096)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	320276	321581	+	null	6-phosphogluconolactonase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	321768	325794	-	null	DNA translocase FtsK	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	325948	326488	-	null	Heat shock protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	326728	327952	+	null	formate-dependent phosphoribosylglycinamide formyltransferase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	328044	328272	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	328294	328651	+	null	Membrane-bound inhibitor of C-type lysozyme	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	328921	330574	+	null	acetolactate synthase-1/2/3 large subunit	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	330634	332071	+	null	Acyl-CoA reductase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	332420	333881	+	null	Superfamily II DNA and RNA helicase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	334011	334974	-	null	glutamyl-Q tRNA(Asp) synthetase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	334928	335792	-	null	UPF0176 protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	336154	339745	+	null	DNA polymerase III, alpha subunit	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	339797	340562	-	null	Glycosyltransferase involved in cell wall bisynthesis	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	340600	340849	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	340811	342605	+	null	ATP-binding cassette, subfamily B, MsbA	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	342705	343785	+	null	Glycosyltransferase involved in cell wall bisynthesis	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	343955	345275	+	null	ADP-heptose:LPS heptosyltransferase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	345274	346630	+	null	O-antigen ligase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	346629	347865	+	null	Glycosyltransferase involved in cell wall bisynthesis	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	348005	348929	+	null	recombination associated protein RdgC	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	349202	349667	-	null	Uncharacterized conserved protein PhnB, glyoxalase superfamily	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	349890	351606	-	null	Cell wall-associated hydrolase, NlpC family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	351724	352150	+	null	molybdenum-pterin binding domain-containing protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	352237	352738	+	null	GAF domain-containing protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	352785	354480	+	null	diguanylate cyclase/phosphodiesterase with PAS/PAC sensor(s)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	354607	356581	+	null	GAF modulated sigma54 specific transcriptional regulator, Fis family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	357074	357356	+	null	pyrroloquinoline quinone biosynthesis protein D	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	357496	358747	-	null	amino acid ABC transporter substrate-binding protein, PAAT family (TC 3.A.1.3.-)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	358834	360562	-	null	alcohol dehydrogenase (cytochrome c)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	360998	362129	-	null	DNA binding domain-containing protein, excisionase family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	362224	362434	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	362491	363766	+	null	EAL and modified HD-GYP domain-containing signal transduction protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	363926	365624	+	null	methyl-accepting chemotaxis protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	365762	366542	-	null	L-ascorbate metabolism protein UlaG, beta- lactamase superfamily	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	366714	367599	-	null	transcriptional regulator, LysR family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	367816	368149	+	null	short chain dehydrogenase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	368198	368876	-	null	carbonic anhydrase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	368898	370215	-	null	Uncharacterized membrane protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	370562	370781	+	null	Protein of unknown function (DUF2964)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	370949	371414	+	null	Uncharacterized membrane protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	371574	372414	+	null	glutamine amidotransferase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	372438	372792	-	null	Predicted periplasmic or secreted lipoprotein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	372989	373913	-	null	Uncharacterized conserved protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	374241	375282	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	375318	377055	-	null	high affinity sulphate transporter 1	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	377814	378618	+	null	Transglutaminase-like enzyme, putative cysteine protease	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	378859	379009	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	379130	380669	-	null	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	380665	381742	-	null	membrane fusion protein, multidrug efflux system	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	381753	383229	-	null	Arabinose efflux permease	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	383977	384178	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	384240	384915	-	null	Heme-degrading monooxygenase HmoA	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	385290	386211	+	null	transcriptional regulator, LysR family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	386183	386630	-	null	G/U mismatch-specific uracil-DNA glycosylase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	386710	387736	-	null	transcriptional regulator, AraC family with amidase-like domain	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	388072	388651	+	null	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	388872	390738	+	null	acetolactate synthase, large subunit	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	390781	391081	+	null	transcriptional regulator, ArsR family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	391298	392237	+	null	Aldo/keto reductase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	392404	393535	-	null	Acyl-CoA dehydrogenase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	393547	394756	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	394802	396923	-	null	short chain enoyl-CoA hydratase /3-hydroxyacyl- CoA dehydrogenase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	397070	397979	+	null	transcriptional regulator, LysR family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	398151	398340	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	398424	398805	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	398834	400634	-	null	methyl-accepting chemotaxis sensory transducer with Cache sensor	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	400874	402986	-	null	phospholipase C	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	403064	403388	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	403567	404422	-	null	Pimeloyl-ACP methyl ester carboxylesterase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	404430	406035	-	null	benzoate-CoA ligase (EC 6.2.1.25)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	406148	407744	-	null	3,4-dehydroadipyl-CoA semialdehyde dehydrogenase (EC 1.2.1.77)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	407752	408220	-	null	protein of unknown function (DUF4863)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	408400	409420	+	null	transcriptional regulator, XRE family with shikimate kinase activity	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	409533	411204	+	null	2,3-dihydro-2,3-dihydroxybenzoyl-CoA ring cleavage enzyme	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	411271	412699	+	null	benzoyl-CoA oxygenase, component B	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	412786	414028	+	null	benzoyl-CoA oxygenase, component A	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	414062	414803	-	null	transcriptional regulator, TetR family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	415105	416386	+	null	N-carbamoyl-L-amino-acid hydrolase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	416553	417903	+	null	glutamate synthase (NADPH/NADH) small chain	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	417963	419292	+	null	dihydroorotate oxidase B, catalytic subunit /dihydrouracil dehydrogenase (NAD+) /dihydropyrimidine dehydrogenase (NADP+)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	419418	420930	+	null	nucleobase:cation symporter-1, NCS1 family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	420982	422434	+	null	dihydropyrimidinase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	422784	423567	+	null	amino acid ABC transporter substrate-binding protein, PAAT family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	423589	424267	+	null	amino acid ABC transporter membrane protein, PAAT family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	424266	425034	+	null	amino acid ABC transporter ATP-binding protein, PAAT family	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	425159	426878	-	null	2-isopropylmalate synthase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	427180	427687	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	427748	429617	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	429759	431283	-	null	Protein of unknown function (DUF3443)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	431304	431766	-	null	Protein of unknown function (DUF2844)	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	432109	433342	+	null	Beta-barrel assembly machine subunit BamC	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	433838	434807	-	null	Threonine/homoserine efflux transporter RhtA	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	435015	436614	-	null	lactate permease	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	436879	437401	-	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	437622	437835	-	null	osmotically inducible lipoprotein OsmB	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	438099	440031	-	null	hydroxymethylpyrimidine synthase	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	440481	440901	-	null	GreA/GreB family elongation factor	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	441458	442313	+	null	hypothetical protein	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	442339	442978	+	null	Thiosulfate reductase cytochrome b subunit	null	null
ASM38327v1_1	null	1	H281DRAFT_scaffold00001.1	443010	443802	+	null	sulfoxide reductase catalytic subunit YedY	null	null
